id	Col_0_1	Col_0_2	Col_0_3	Col_48_1	Col_48_2	Col_48_3	col0_1	col0_2	col0_3	bmi1abc_1	bmi1abc_2	clfswn_1	clfswn_2	clfswn_3
AT1G29710	3.302763241	4.573586833	4.422948586	5.654214886	6.896106224	6.546431926	2.469372	3.541975	3.419359	3.517296	3.60875	3.593038	3.717922	3.345602
AT1G29730	0.02998745	0.089158543	0.05692324	0.323071962	0.465540878	0.368814962	0.745372	0.818442	0.795506	0.153578	0.168328	0.569428	0.767894	0.728234
AT1G29740	0.027192009	0.053898102	0.025808418	0.175773051	0.364578045	0.334433906	0.146076	0.170613	0.073491	0.263626	0.312841	0.157475	0.071237	0.063148
AT1G29750	0.1158862	0.183761226	0.131987576	3.47917668	3.647221931	4.795653869	7.355074	7.55368	7.510221	6.018001	6.268006	6.535648	7.431328	5.932311
AT1G29760	46.42588934	49.51736523	43.37835244	21.83231726	19.8705311	20.5809567	16.28765	17.29111	14.8788	8.247889	10.49842	9.1979	8.603588	10.23999
AT1G29770	2.15667767	2.612387471	1.648924697	1.635064226	1.352783596	1.386924428	1.25837	1.45139	1.25975	2.045955	2.0992	2.197083	1.485537	1.799928
AT1G29780	0.481780347	0.358106759	0.228633133	2.076198197	2.039839228	2.788426139	1.832859	2.037562	1.660408	1.291078	1.306845	3.088292	2.120958	2.465349
AT1G29790	22.30456782	20.98184116	20.47349843	54.88463587	54.86455361	58.85421879	22.08984	25.34031	26.13004	19.93912	19.4692	38.2536	39.66859	38.72341
AT1G29800	6.03809903	8.277140822	8.03392544	3.647769958	3.623710173	4.286727047	7.489494	6.69317	6.484939	5.782122	5.576517	3.077643	3.06988	3.534269
AT1G29810	6.865204573	7.640703484	7.526372549	10.23085857	10.82888564	10.83657692	10.46195	8.69956	8.671579	30.33958	30.51294	14.91587	13.67497	12.51222
AT1G29820	7.509077743	7.822973727	7.881049849	17.56045781	16.56571033	18.43000457	7.903314	8.708997	7.973712	31.7711	32.70377	17.44367	14.92761	14.50078
AT1G29830	0	0	0	0.025022584	0	0.050409658	0.171322	0.2106957	0.198696	0	0.009182068	0.9416462	0.6125275	0.6583631
AT1G29840	0.075144195	0.29789115	0.142641374	3.939914283	4.613285112	4.240432116	7.439866	6.713402	7.110342	10.49485	9.626737	8.386964	7.616867	7.232607
AT1G29850	20.61222734	21.48886301	20.14394754	37.16497671	38.75850069	35.8869009	56.91823	61.92541	62.21853	50.01564	56.01083	64.42859	61.887	63.21333
AT1G29870	0	0	0	0	0	0	0	0	0	0.04157	0.064935	0	0	0
AT1G29880	10.82956046	10.46108278	8.803971054	108.0415459	95.12181078	103.5390833	45.39691	47.29562	46.34692	62.24939	60.19714	46.66406	42.33128	42.13809
AT1G29890	0.380774182	0.323461711	0.13767601	15.62780288	14.22815527	16.13516419	14.68463	18.1206	16.26112	16.86936	15.72608	22.77265	19.13622	19.96406
AT1G29900	11.57257675	11.73068889	10.01774124	134.2623615	120.9251778	130.6858545	46.45849	53.47066	52.15042	69.54528	62.95672	46.54878	50.50162	52.10294
AT1G29910	0.131179767	0.455026904	0.373515127	741.1212701	598.0840307	883.1815399	1744.856	1583.603	1455.707	90.16385	121.5569	135.15	98.12105	106.7299
AT1G29920	0	0.907530828	0	613.2392666	450.2595809	731.3005653	163.9237	164.5755	132.7728	21.53449	68.26263	52.56464	27.82015	29.71131
AT1G29930	0.717382687	2.197552698	0.618982386	2185.510032	1577.407675	2477.16042	18833.3	17303.31	16633.1	504.6862	590.0828	2122.236	1688.28	2021.784
AT1G29940	3.652730658	2.450681482	2.054803	16.6844753	15.48000019	16.4645275	13.82162	14.24965	14.63971	15.62134	16.89988	22.42412	24.89372	21.76882
AT1G29960	1.21924906	1.46009583	1.976901944	4.232604177	4.803763249	4.410446031	3.471127	3.758604	4.041898	5.86013	5.603302	4.851609	4.453907	2.369842
AT1G29962	0	0.142472582	0.136442354	0	0	0.208007595	0	0	0	0	0.136061	0	0.240939	0
AT1G29980	0.869849437	0.727377809	0.799789846	56.03307857	56.70144766	52.23267371	6.101683	6.368196	5.122465	59.97953	54.81428	39.41839	41.83604	38.62467
AT1G29990	11.69306791	14.28932233	15.09529433	53.59322849	64.12264223	58.50011257	35.18998	33.02009	33.74778	47.56569	44.54111	51.49826	48.18257	47.31957
AT1G30000	3.135111635	2.803398197	3.020335737	22.34826328	21.99016221	24.76213365	12.74639	12.89349	13.76567	20.48034	18.76356	17.2588	16.57206	19.33467
AT1G30010	0.79348553	1.056719358	0.776645905	3.882522717	3.884522277	4.269588973	3.596352	4.418169	3.784163	1.986321	1.862374	3.980652	4.289251	4.666462
AT1G30040	2.510637809	2.887547083	2.471146062	2.760509271	2.668421834	2.511522925	3.953607	4.887492	4.647335	11.48512	10.187	10.27985	12.08814	11.25408
AT1G30050	0	0	0	0.219762873	0.359857207	0.590302546	0.546826	0.525306	0.288596	0.372258	0.238664	0.285468	0.089001	0.093363
AT1G30060	0.097824912	0.290852563	0.649931505	0	0	0	0	0	0	0	0	0	0	0
AT1G30070	118.8374309	109.761174	117.9957586	74.43820098	72.93784346	87.55553067	8.981481	8.893462	9.986406	25.87735	33.50164	29.87996	29.03498	25.11984
AT1G30080	0	0	0	0.991318721	0.742063595	1.569132264	4.428948	4.083064	3.87267	1.850262	0.861122	4.430759	6.478723	5.577987
AT1G30090	17.80413397	20.55358111	17.93810953	13.32159657	13.30920468	15.45689219	13.80928	13.51127	13.39524	5.992949	7.752227	10.30484	10.8709	9.013255
AT1G30100	1.755709752	1.469352442	1.518253001	0.280226167	0.440510028	0.677441078	0	0.048825	0.106692	0.553974	0.735531	2.025139	2.264512	2.327155
AT1G30110	18.61100743	19.59545968	21.63136086	8.95907857	9.59812689	9.93636281	19.49923	26.47584	24.19452	5.972223	4.421316	22.51179	21.08869	22.26187
AT1G30120	0.031139918	0.06172337	0.059110896	40.79536022	36.25742961	44.42674018	61.5008	58.11786	65.69575	311.5945	275.0777	54.12066	49.30799	49.43103
AT1G30130	5.710917639	5.921116798	5.587112639	31.25781195	26.57711669	29.70567173	28.12511	31.96825	34.65202	12.93233	13.42461	28.02798	24.05527	22.95776
AT1G30135	16.44841903	15.49842647	14.99625507	1.047536363	1.829673974	0.468962578	0	0.31921	0.479075	1.156507	0.189494	2.062266	1.584008	2.953779
AT1G30140	0	0.137661819	0	0.199530736	0.294054746	0.502459905	0.217327	0.455708	0.164613	0	0	0	0	0.215165
AT1G30160	0.449140133	0.267076262	0.170514745	2.064573347	2.218582139	2.339561349	1.011963	0.8305475	0.279584	0.408201	0.7424127	12.74289	12.06203	12.67224
AT1G30170	0	0	0	0.06656788	0	0	0	0	0	1.432719	2.560102	5.155925	4.87891	4.281635
AT1G30190	10.30866433	9.945919982	9.006588805	0.294201702	0.385399412	0.790251834	0	0	0	1.631603	1.154546	0.758004	0.533546	0.153169
AT1G30200	34.21215622	33.94369236	30.90304334	16.39963295	20.3525532	17.00812664	26.79086	25.83478	28.18556	17.43263	16.92082	16.8101	17.58182	18.84031
AT1G30210	3.002878463	2.560785479	2.739616757	9.52996662	9.790162797	10.91297421	28.46683	31.87608	31.87804	5.983687	8.513859	14.635	16.02118	14.18502
AT1G30220	2.830838296	2.777767314	2.686798803	1.409159677	1.700935122	0.932763618	0.10056	0.465698	0.459898	15.04523	18.29275	0.888768	0.922441	1.091132
AT1G30230	104.5067705	125.2197318	129.7685775	1367.283642	1489.350959	1254.369243	363.1826	356.2747	356.2544	481.0845	460.4036	327.9842	316.2578	338.3365
AT1G30240	1.397769312	0.985088254	0.869691224	8.87921432	8.877151259	8.921411521	5.055162	5.40003	4.307232	4.425127	3.185113	10.67024	11.45251	9.764402
AT1G30250	0	0	0	0	0.699697634	0.286942492	8.275622	5.047113	5.020028	0	0	0.408397	0.12164	0
AT1G30260	11.03413744	11.02233839	10.22334554	2.390121177	0.617964395	1.140408452	9.833156	5.504061	7.057836	3.042197	3.778367	4.23526	4.337703	3.725054
AT1G30270	3.364228365	3.912348899	3.285333418	32.5155287	35.62375228	36.10073925	44.51784	46.86129	47.53851	31.56905	30.18514	65.80595	64.8206	62.95031
AT1G30280	0	0	0	0.335455604	0.274650842	0.619481135	6.446721	6.650038	6.51723	0.42329	0.354681	0.322642	0.483614	0.147834
AT1G30290	1.303368841	1.585296835	1.152706119	6.382699404	6.354536089	6.472047247	2.616724	2.579299	3.276904	3.936689	4.522263	5.076242	5.126753	4.519216
AT1G30300	2.649112798	2.241231992	2.39167016	11.74101368	11.58099621	10.61115185	7.291566	7.878382	9.036438	5.386497	5.487572	11.17802	10.68501	10.2325
AT1G30320	5.585517854	6.783073501	6.570642701	6.441372666	5.921468567	5.805309062	12.66937	14.49261	14.58593	4.028615	5.929595	13.58901	12.1669	12.152
AT1G30330	1.90954531	1.046251139	0.943028709	24.82095547	22.80873453	26.88865511	18.52904	21.18671	23.25354	36.51569	36.26684	17.38434	16.23231	14.37563
AT1G30360	22.70061025	12.86556587	11.38990966	50.7322218	50.42336372	59.09048524	202.3788	197.1252	215.6556	24.76603	29.06566	82.60769	78.93335	72.088
AT1G30370	0	0	0	0	0	0.065243529	0.764394	1.21265	1.181736	0.670689	0.434968	0.210029	0.042278	0.04354
AT1G30380	0.075320589	3.433789882	0.428928639	172.3566168	139.467543	186.0361337	423.5026	400.5928	395.4027	97.48386	102.6429	64.26911	49.04609	52.1772
AT1G30400	2.664948138	2.441945144	1.921740413	27.4813038	24.54167374	29.95413604	33.13092	37.11956	36.64042	18.51007	16.94919	41.97047	43.14198	40.57041
AT1G30410	0.153550194	0.125323253	0.145737211	3.152870958	3.390850864	3.567912283	11.21804	13.22931	12.23958	9.858114	9.639876	9.621289	10.70462	10.32864
AT1G30420	0	0	0	1.038222169	0.684500882	0.79809814	5.183852	5.718255	5.771235	4.134695	3.001983	4.057964	3.498125	2.949605
AT1G30440	0.89201886	1.142794719	0.557537429	16.03267615	13.23405865	17.7234657	18.24197	20.35541	19.46603	34.57955	34.81333	14.25714	12.72109	12.2147
AT1G30450	0.301871055	0.310680549	0.088157283	15.87755217	15.46841176	16.2115863	13.44441	13.68206	13.42998	15.49335	15.49634	13.45623	14.24353	14.41098
AT1G30455	0	0	0	0.109325427	0	0	0	0	0	0.238257	0.357013	0	0	0
AT1G30460	4.274965605	4.701780382	3.117305788	12.9557736	13.58729132	13.25129148	11.32668	9.683206	9.734122	11.88663	11.44777	11.66804	10.92049	10.42536
AT1G30470	6.988672565	6.852880473	6.030978633	21.12607603	20.65165821	21.93776899	21.52495	20.64652	24.07121	15.77542	17.19257	23.25392	23.14565	23.86162
AT1G30473	0.235238791	0.233136952	0.089307722	0	0	0	0.311201	0	0	0.028774	0.087549	0.092889	0	0
AT1G30475	10.38516252	9.503684439	8.459425936	3.086491069	4.941753369	2.533235354	2.604711	2.608146	3.171008	4.424717	4.780088	4.005788	4.228013	4.222468
AT1G30480	11.03569199	11.93671539	11.00914196	15.85251034	18.33818484	17.04108377	11.83424	12.55803	11.50708	12.50574	13.21173	11.47384	11.36605	12.52861
AT1G30490	0.645605052	0.687824371	0.382971999	6.19037082	6.446425521	7.07619238	14.16924	13.22621	14.35116	13.50656	16.89575	15.85813	15.49521	13.89842
AT1G30500	71.82592724	76.68768485	79.75114183	12.11098129	11.95609658	10.79158959	8.280782	13.84088	8.725827	7.278617	10.65341	13.82292	16.37953	17.07254
AT1G30510	2.663228013	2.111545831	2.224390883	47.08117172	46.20655739	48.14339931	24.39782	43.6321	41.24085	50.09893	79.01509	80.67428	75.19757	62.02764
AT1G30515	0	0.107432028	0.10288491	3.27001216	5.354577974	3.136979407	0.548885	0.315534	0.515115	21.76306	21.30804	8.004264	13.54661	9.302988
AT1G30520	0.308251127	0.328996692	0.315071732	7.220971913	6.492151632	9.091954798	13.77257	11.37601	12.97638	0.624626	0.917136	4.408904	4.439305	3.987997
AT1G30530	3.762646811	3.014958703	2.96333184	56.06201343	47.62322258	60.4087686	6.500947	8.778667	7.564077	114.0134	131.6226	78.16246	78.1559	69.70884
AT1G30540	4.834727636	5.415279173	5.457596832	6.986066328	5.289105246	6.829978344	8.4853	8.02667	7.14035	6.952214	6.633274	4.560372	3.35118	3.807385
AT1G30550	0	0	0	0.264438325	0.519614812	0.466137502	1.787574	1.934938	1.658339	10.05578	7.509392	1.524585	1.906339	2.558499
AT1G30560	0	0	0	0.390827586	0.255988869	0.13122469	0.448759	0.225629	0.052876	0.024666	0.064302	0	0.043704	0.045616
AT1G30570	0.293117276	0.266290105	0.255019235	9.333408641	10.68679474	12.58230595	11.004	13.69717	11.8871	6.361477	6.647087	4.567757	4.620304	3.804205
AT1G30580	31.79914409	33.30040446	30.43087967	214.9313064	208.8248736	211.459167	91.46376	109.7294	99.22375	196.3467	176.1994	165.323	172.1502	174.7417
AT1G30590	4.714939896	6.220101132	5.749380181	21.6867347	23.84086911	22.77088049	25.34834	26.34503	25.4383	18.2763	21.15069	22.10024	22.3796	19.12079
AT1G30600	1.784311256	1.633818797	1.38058813	12.25840425	11.44154503	11.50579729	4.115287	4.73936	4.985012	17.87279	20.7589	12.66128	12.1943	10.09141
AT1G30610	1.047460477	1.547714968	1.012239001	13.2135819	12.20271345	12.75868809	10.13708	9.459109	10.42102	5.181294	5.480103	7.707726	7.255691	7.699108
AT1G30620	3.324591586	3.675065859	3.297018557	5.816554193	4.872527763	4.841315987	4.236039	4.551843	6.055746	13.18991	16.85616	15.0437	12.29891	10.92352
AT1G30630	11.66226401	11.67212246	11.65143314	169.0686618	170.0602551	171.8542635	56.72333	63.50434	61.68921	111.8103	109.0907	77.76588	85.18372	86.28732
AT1G30640	7.632801924	7.172100452	6.817279743	6.28380767	5.843480195	6.173288244	9.292992	10.05659	9.916506	25.22691	22.99207	12.97362	14.05967	13.51327
AT1G30650	0	0	0	3.105197075	1.984869535	3.353919866	10.52821	12.76055	11.21215	3.195088	3.144083	17.30724	17.01817	17.4258
AT1G30660	0.066294568	0.131404464	0.031460675	0.333307025	0.74850299	0.383696655	0.313452	0.324002	0.084009	4.002857	6.62558	2.762139	2.105629	1.496182
AT1G30680	5.91102231	6.399455269	5.564520264	28.31116998	25.57110433	25.96079734	12.9872	16.445	13.29914	6.454708	8.395158	17.46654	17.55282	18.55112
AT1G30690	0.715962404	0.624417498	0.516444782	20.36356835	16.81392649	24.24131355	38.49625	46.20985	43.67392	19.06765	17.0773	21.98026	20.56976	19.35459
AT1G30700	0.141350534	0.280175156	0.301856168	2.639607046	1.496181637	1.891861149	8.574796	12.70049	12.26627	13.31151	8.49139	81.59598	68.55466	90.66903
AT1G30710	0.299315029	0.381395152	0.284085199	0	0	0	0	0	0	0.01054	0.024022	0	0	0
AT1G30720	0	0	0	2.97763871	2.980691452	3.678418076	14.80263	18.36126	21.33445	6.578384	6.303062	25.15783	23.83659	27.96259
AT1G30730	0.041221186	0.081705756	0	1.598757964	0.756291882	1.550757548	3.775576	4.713456	4.531488	19.66181	8.877415	9.529	9.403882	11.52012
AT1G30740	0.091938599	0.045558568	0.087260554	0.066033811	0	0.199544249	0.066134	0.123496	0.033395	0.331402	0.249561	0.274338	0.125604	0.479576
AT1G30750	0	0.083683895	0	5.094334733	4.409273532	5.375792078	29.86323	31.99969	37.23803	1.85016	0.302371	12.06533	9.117803	8.398103
AT1G30755	1.970577258	2.64341436	1.889201822	2.45898114	2.893484106	3.168115679	5.508764	6.004551	5.845212	2.63146	2.710132	8.044756	6.531879	8.185386
AT1G30760	0	0	0.031164484	0.566004093	0.463410058	0.475105354	2.35831	3.358761	3.55895	2.373585	0.699241	8.977491	6.554145	6.672411
AT1G30780	0	0	0	0	0.042834308	0.087830676	0	0	0	0	0	0.045379	0	0.04826
AT1G30810	12.01505105	12.33913586	11.66537697	4.606658643	4.198312377	4.535227825	6.461842	7.389507	8.332674	3.618161	3.469781	4.044105	4.296619	3.487158
AT1G30814	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G30820	1.823499123	1.928845193	1.680790858	22.18945332	22.41950512	19.99164406	26.91722	30.89228	32.21727	10.10337	6.337922	14.7619	12.67338	12.37886
AT1G30825	1.79485983	2.257736762	2.719101194	15.66797073	12.95789437	13.78435185	10.38631	10.83628	10.08879	6.479453	6.539654	6.97756	5.892957	6.29598
AT1G30840	0.251199669	0.12447761	0.079472686	0.240561586	0.177261603	0.363470474	4.356647	4.647685	5.729788	24.24031	27.39396	5.091094	4.736045	5.833293
AT1G30845	0.891293642	0.515275837	0.704952161	5.014595366	7.861880359	5.803411902	1.586053	1.299709	2.026426	6.873606	5.299899	3.643227	2.475103	2.865888
AT1G30850	0	0	0	4.018529599	1.469081293	2.541640249	1.402621	1.256532	0.816659	0.899284	1.736869	0.173502	0.275952	0.591733
AT1G30860	105.5397545	115.990525	98.84257586	0.781087475	0.584692458	0.561983076	0.854358	0.808876	1.111033	4.428308	9.558198	2.318987	1.876187	1.878175
AT1G30870	0.049947962	0.049501682	0.047406497	56.96875836	35.38727319	55.43234034	36.00394	38.00745	40.11115	12.99029	19.62097	10.89484	9.888727	9.872654
AT1G30880	118.3383965	99.87538399	105.3055211	184.7067809	234.6843007	188.875595	57.97406	62.95947	59.9893	79.28299	68.36105	71.61102	64.38071	69.88731
AT1G30890	1.822180338	1.725637114	2.536546697	20.47481472	19.83051175	20.03802999	12.46467	14.89897	12.57159	18.40276	18.24397	9.749953	12.24219	11.22702
AT1G30900	0	0	0	2.80761015	2.155033195	3.269942747	7.234298	8.547015	8.858069	10.0045	8.840837	7.006678	7.034968	5.670875
AT1G30910	7.529829583	9.613917274	8.78850297	13.05766257	15.36607009	14.03615902	20.38933	19.54352	21.29979	12.06225	11.98284	13.01704	12.07558	11.7475
AT1G30920	1.001968605	1.226666944	0.727224713	0.084664952	0.166364551	0.085281586	0	0	0	0.859063	1.119121	0.716264	0.918086	1.191246
AT1G30950	0	0	0	0.151916941	0	0.229535079	0	0	0	0.093834	0.118727	0	0.050581	0
AT1G30960	2.248466787	2.479461643	2.705146075	9.598625733	10.19033778	7.469057561	2.309519	3.117644	2.997958	5.818254	7.44398	5.426314	6.63808	6.174558
AT1G30970	5.303753595	5.008210419	4.385746647	25.11233596	26.72860846	29.8734086	38.07224	36.23303	38.45767	21.86583	23.7162	31.2033	30.21673	30.38099
AT1G30990	0	0	0	1.332640708	0.611008127	1.252856849	2.37938	1.555995	2.0674	1.405881	1.31398	0.439217	0.966103	0.686082
AT1G31000	0	0.066750378	0.127850266	0	0	0	0	0	0	0	0	0	0	0
AT1G31010	7.881291019	8.238865331	7.753524983	4.290716461	6.044018925	4.63439802	2.622437	3.082233	2.880146	12.81024	13.42799	5.665785	6.998067	5.32445
AT1G31020	4.315834707	5.675612351	5.55354967	12.22035436	14.64188789	15.01141206	5.258497	6.035552	6.78832	10.41421	10.81683	7.345752	5.000999	6.044906
AT1G31040	0.026257423	0	0.024921386	1.885908345	2.149342873	2.697494239	0.962886	1.169748	1.411393	0.76923	0.56726	1.888394	1.793652	1.296298
AT1G31050	0	0	0	0.059213258	0.145440747	0.089466782	3.238757	5.518186	4.890026	0.715003	0.323131	3.492429	3.118254	2.113106
AT1G31070	0.102212574	0.08103945	0.116414118	16.03339295	15.29099666	16.8304861	12.98306	18.018	16.81109	44.93882	46.96563	20.96515	19.7838	22.31191
AT1G31120	6.589429283	6.036126524	4.873102839	4.717849698	5.574010019	5.504142929	7.110021	11.20865	9.605157	5.739447	6.630353	7.276639	7.929866	7.253228
AT1G31130	36.34556707	28.88013073	28.21497153	91.69253752	81.04798339	92.51480318	53.6274	59.38889	65.92683	95.71259	89.49726	84.7599	85.39246	86.99767
AT1G31150	1.970919601	2.148640555	1.763741315	10.8393724	12.43772101	13.56641743	6.483476	6.469792	5.932148	14.90128	14.13392	8.699455	8.147925	7.941151
AT1G31160	9.375946103	8.456368888	8.28678459	38.12462273	41.44771656	36.60779308	21.10583	22.45985	19.82231	17.06605	17.58437	15.06758	15.87714	15.34478
AT1G31163	0	0	0	0	0	0.076968328	0	0	0	0	0	0	0	0
AT1G31170	38.75625162	36.26615552	43.97000492	9.127690442	9.66746277	8.216066289	21.51898	21.07776	20.0097	7.404211	9.376271	10.38165	10.10301	7.863892
AT1G31175	2.107199127	2.654709501	1.830490207	3.386070345	5.796649098	4.961064494	5.103574	4.763012	5.283939	3.37591	4.307883	4.377488	4.467075	3.418417
AT1G31180	7.71243457	7.890089907	7.117611809	80.1548648	77.64765062	77.49881911	31.31604	31.26293	29.60176	56.84253	48.78542	29.99788	28.67183	26.09321
AT1G31190	7.24511506	7.695895049	8.040176943	16.38504075	15.6786068	14.13892849	13.36358	14.81427	15.33661	10.78353	10.99023	11.17896	11.40625	10.80383
AT1G31200	0.256692569	1.144795688	0.974525868	2.581129598	2.898203576	2.785637713	2.182023	4.610797	2.810129	0.928138	0.810981	0.8928	0.680473	0.895463
AT1G31220	5.735514976	4.763577222	4.063591311	19.20483332	18.07044887	15.60434016	6.288223	7.426852	7.833717	6.776052	7.177847	8.251628	9.251886	7.800539
AT1G31230	1.791391129	1.672959127	1.634847185	44.71093039	39.94112085	42.5193073	26.14454	26.02049	25.49855	30.4343	30.14043	28.30308	30.87146	27.84235
AT1G31240	0.299594501	0.148458825	0.355438065	0.322770308	1.057059544	0.758615935	1.740225	1.594633	1.114432	0.241793	0.417901	1.353085	0.696071	0.638346
AT1G31260	0	0	0	0	0	0	0	0	0	0	0	0	0	0.063862
AT1G31270	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G31280	3.832585555	3.369496683	3.050869256	12.78677831	11.60319029	12.64139043	5.699619	6.00631	6.778532	23.32528	26.18971	7.416918	8.704608	8.434308
AT1G31290	0	0	0	0.232212494	0	0.233903749	0.519194	0.780874	0.444603	2.006873	1.825636	0.301746	0.224823	0.14183
AT1G31300	4.541644125	3.784334825	3.733983897	21.19249548	20.04566855	20.46785734	16.95725	17.75218	17.32016	19.33331	20.38071	14.8557	15.38333	15.38602
AT1G31310	4.439030938	4.710435023	4.766406564	2.834027946	3.543778827	2.919547631	0.823116	1.217227	1.811668	0.935835	0.789443	6.010364	5.749449	5.412847
AT1G31320	5.430801631	5.579792646	7.093307462	4.294248444	5.273807943	4.830168912	3.354062	4.247676	3.298918	1.344382	1.063099	5.926962	8.64423	8.424482
AT1G31330	0.547178907	0.65074789	0.20773488	270.7016887	216.074075	291.9124104	1647.259	1675.266	1604.166	75.46004	95.8504	219.0457	168.9258	184.3474
AT1G31335	0.326525486	0.107869336	0.103303709	3.283322928	4.761931333	5.197085286	7.441659	9.182689	8.885948	7.837672	5.222928	5.597881	3.727086	5.000377
AT1G31340	13.55007226	13.80088356	15.78887658	47.91226607	53.72230429	48.32154817	45.7002	47.99013	46.02076	69.14854	72.45266	65.2522	60.74407	60.6013
AT1G31350	2.10690169	1.986219296	1.365647236	25.02410696	17.04330758	23.64490692	19.12077	16.39945	19.95883	2.698619	2.465032	11.17511	12.43329	12.91977
AT1G31360	0.744855971	0.873788636	1.067647844	4.301707975	4.505273111	4.355033378	6.216761	6.160051	6.777194	4.114535	4.902167	6.054909	6.746486	6.009094
AT1G31370	0.075249932	0.14915516	0	0	0	0	0	0	0	0.087829	0.025697	0.049714	0	0
AT1G31410	2.460626619	3.557547047	3.269594073	18.6295893	19.6107243	18.80715947	17.1357	17.82604	16.31892	6.595386	6.471773	10.04893	9.688037	10.87905
AT1G31420	2.230299196	3.05768079	2.028615812	37.083661	32.78819427	38.02606316	55.87022	57.82116	63.46792	45.07407	41.78662	31.58661	30.33227	31.84479
AT1G31430	0.918508715	0.520172523	1.120850874	1.947709377	2.469161988	2.025181907	0.719443	0.876673	0.749118	0.523428	0.611011	1.053742	0.441307	0.485076
AT1G31440	43.78379038	44.08644017	44.90396184	21.31291673	21.47172158	22.36427279	20.23339	18.88003	20.76371	14.29437	14.1114	21.27659	23.34544	22.29686
AT1G31480	9.30815837	8.252517334	7.334089458	3.151863572	3.058199332	2.760712424	7.233278	8.661296	9.362091	6.13006	7.963768	8.256301	7.907364	8.117076
AT1G31490	0.737354682	1.576917137	1.399672796	0.167240929	0.219082878	0.112305987	0.600419	0.343484	0.703515	0.521674	0.596179	0.107824	0.275363	0.113311
AT1G31500	1.806440443	2.776262388	2.236336491	18.01393308	17.77236557	15.45556172	11.21186	11.26139	11.15031	11.39235	9.199262	13.34509	10.2031	8.680224
AT1G31510	0	0	0.072786648	0	0	0	0	0	0	2.028446	3.245829	0	0	0.112698
AT1G31540	0	0	0.028083671	2.316481186	1.774795566	2.07646977	6.898417	7.081406	7.474729	0.887633	0.7826389	7.498309	7.915707	6.941156
AT1G31550	0	0	0	0.357483971	0.409760879	0.240058403	2.832109	2.660874	1.892555	0.027753	0	0.952996	1.135229	1.432278
AT1G31580	0	0	0	8.238931514	9.348749575	7.363845918	90.45184	104.1542	59.18767	3.728236	7.0956	47.58746	45.73349	42.2053
AT1G31600	5.647484561	7.265157614	5.843590196	12.2800646	13.9091467	13.81154351	14.66766	14.49858	14.9923	9.288452	10.72342	12.63935	13.08691	13.11212
AT1G31650	0.635937326	0.752804916	0.603579388	10.20084958	8.750735099	9.5594629	11.00053	12.91135	12.90881	5.059528	5.528385	16.73447	18.68284	16.37636
AT1G31660	5.149545229	4.222567204	4.07293721	41.30103245	44.81722428	42.97673774	14.89721	18.85849	17.59288	17.43135	21.21218	32.64664	34.0387	31.76672
AT1G31710	0	0.053980445	0.025847847	7.43286708	5.669201793	8.826781641	9.015635	17.98352	17.82171	3.176404	1.059183	8.567066	9.087502	7.552948
AT1G31720	0	0	0	0.171132178	0.168135263	0.057459524	0.921493	1.114182	0.62161	0.137116	0.058611	0.368193	0.538877	0.22828
AT1G31730	14.7099834	10.917271	9.212043902	54.05656035	49.34173386	53.74564425	37.26964	36.66898	37.0247	38.15799	36.6073	44.71844	44.73633	45.18733
AT1G31740	0.088053159	0.087266411	0.167145628	0	0	0	0	0	0	0	0	0	0	0
AT1G31750	322.2084535	335.8406444	330.9717619	19.07386421	21.12618365	17.62970758	1.014291	1.935537	2.04984	8.398105	21.23817	13.16612	11.71284	13.18222
AT1G31760	2.73273994	2.041658976	1.636021054	4.28787159	6.230169341	5.292419659	1.221859	2.016726	3.769229	27.07792	27.49378	10.97341	9.743935	8.869969
AT1G31770	1.385696449	1.856518918	0.949858766	8.441279904	7.460486851	10.84194674	14.56625	17.22123	18.29259	10.13124	6.351819	17.61853	18.55967	18.14413
AT1G31772	0.086440116	0.385505013	0.205104616	0.124169181	0.121994695	0.125073532	0.546062	0.722732	0.450106	0.523847	0.159025	0	0	0
AT1G31780	4.767793312	4.523644932	3.581554136	47.58470813	42.28672911	48.58518359	25.1164	25.54601	25.15851	23.08794	21.21269	30.02304	30.80529	32.30572
AT1G31790	6.820508907	8.793420601	8.764958249	2.947920238	2.896295428	4.454085884	1.83208	2.546809	2.498674	1.430074	2.019289	1.578863	2.35572	1.498719
AT1G31800	0.920079763	1.175818088	1.355857281	34.91998669	28.36256989	33.42260764	32.75361	33.80378	33.36924	8.763724	10.16035	21.19793	17.67235	17.2553
AT1G31810	3.006863182	1.832146368	1.87086846	10.73423003	9.61893367	9.829463447	7.567619	8.744289	9.00475	15.3278	14.38094	14.99049	14.79483	14.04993
AT1G31812	5.409690973	6.065372248	5.808652141	136.8148139	137.5036448	144.9271664	281.8676	322.2135	289.6176	491.4615	441.0178	173.5127	190.1678	191.5918
AT1G31814	4.103919564	4.669807137	4.219694699	6.823128844	8.044368345	7.587596803	7.33642	8.294482	8.111729	2.086077	2.466905	4.295352	4.942852	5.063421
AT1G31830	25.92751795	28.81152232	24.22326137	22.53108131	23.37691859	23.18430039	11.07433	13.09528	12.8747	28.96774	30.2836	13.07062	12.49682	11.95016
